DAVCNA_ST;MATICNA_ST;OSA_ID;NAZIV;NASLOV;KRAJ;POSTNA_ST;regija;SKD_SIFRA;DEJAVNOST;DEJAVNOST ŠTEVILKA;SKIS;VELIKOST_SUBJEKTA;ST_ZAPOSLENIH;ST_ZAPOSLENIH<10;ST_ZAPOSLENIH_MED_10_IN_30;ST_ZAPOSLENIH MED 30 IN 100;ST_ZAPOSLENIH NAD 100;AKTUALNO_LETO;SCENARIJ;DATUM_UVOZA;Prihodki 2018; Prihodki 2017 ;Dobi?ek 2018;Dobi?ek 2017;Osnovna sredstva 2018;Osnovna sredstva 2017;Prejemki iz javnih sredstev 2018;Prejemki iz javnih sredstev 2017;Razlika v prihodkih 2018 ;Razlika v prihodkih 2017;Prihodki 2016;KOMENATR;Prihodki 2015;KOMENTAR1;Dobi?ek 2016;KOMENTAR2;Dobi?ek 2015;KOMENTAR3;Osnovna sredstva 2016;Osnovna sredstva 2015
41376013;5914701;22033767;SALVUS d.o.o.;Trimlini 56 A;Lendava - Lendva;9220;9;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;7;DA;NE;NE;NE;2018;1;30.05.2019;208.576;206.297;2.908;111.442;322130,28;357066,34;229.208,13;176.630,59;-20.631,90;29.666,37;193070;193070;187660;187660;-16857;-16857;2204;183722;296252,68;234215,48
40087816;2042215;68057194;AM HABJAN d.o.o.;Dašnica 124;Železniki;4228;4;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;DA;NE;NE;NE;2018;1;30.05.2019;196.252;186.745;21.200;29.698;57202,99;63923,44;232.551,17;209.420,31;-36.299,57;-22.675,33;191058;191058;184973;184973;43384;43384;26071;-4941;24239,09;26689
94474273;1834487;68872796;ALFA DENTAL, d.o.o.;Železnikova ulica 4;Maribor;2000;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;7;DA;NE;NE;NE;2018;2;30.05.2019;410.175;395.937;1.267;10.107;124285,39;162587,79;0;0;410.175,37;395.936,55;460503;460503;510172;510172;15338;15338;29667;43120;110261,12;140710
40635112;5054591;22033492;ZD METLIKA;Cesta bratstva in enotnosti 71;Metlika;8330;8;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.13133;Velikost RS se ne izra?unava;49;NE;NE;DA;NE;2018;1;30.05.2019;2.306.018;2.086.547;13.524;-71.469;1317764;1373905;2.498.913,12;2.370.231,71;-192.895,12;-283.684,71;2048698;2048698;1957578;1957578;800;800;1771;49904;120458,31;79279
22826211;1363786;;CENTER ZA NARAVNO ZDRAVLJENJE d.o.o.;Koroška cesta 47;Dravograd;2370;2;Q86.230;Zobozdravstvena dejavnost;9;S.11003;Mikro enote;7;DA;NE;NE;NE;2018;6;30.05.2019;663.210;648.295;518;445;172328;184004,27;0;0;663.210,00;648.295,00;646355;646355;640515;640515;18987;18987;23597;33337;469110,48;375437
44691025;5685800;22033560;PSIHIATRI?NA BOLNIŠNICA VOJNIK;Celjska cesta 37;Vojnik;3212;3;Q86.100;Bolnišni?na zdravstvena dejavnost;2;S.13113;Velikost RS se ne izra?unava;169;NE;NE;NE;DA;2018;1;30.05.2019;5.579.107;5.404.223;16.003;11.026;10797607;10901703;5819031;6272113,95;-239.924,00;-867.890,95;6250675;6250675;6033866;6033866;28532;28532;285258;38006;296377,85;215354,41
79096298;1602608;45029935;DOM STAREJŠIH NA FARI;Na Fari 50;Prevalje;2391;2;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11001;Velikost RS se ne izra?unava;91;NE;NE;DA;NE;2018;1;30.05.2019;1.004.514;1.032.698;82.567;10.533;3837700;3441124;1280492,05;1275335,07;-275.978,05;-242.637,07;3129727;3129727;3032654;3032654;142749;142749;76240;1710;161784,13;153814
76851184;5049571;45019647;DOM OB SAVINJI CELJE;Jur?i?eva ulica 6;Celje;3000;3;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11001;Velikost RS se ne izra?unava;180;NE;NE;NE;DA;2018;1;30.05.2019;1.893.308;1.888.884;-58.297;-76.009;3991764;4056596;2538772,14;2971263,84;-645.464,14;-1.082.379,84;5405651;5405651;5317112;5317112;76212;76212;42484;5365;38988,34;41307
31897061;1319515;68837565;VITADOM;Leskoškova cesta 4;Ljubljana;1000;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11001;Majhne enote;153;;;NE;;2018;1;30.05.2019;;; -   ; -   ;;;1.889.669,30;2.061.224,80;;;;;;;0;0;0;0;;
85384615;5049725;45019670;Dom upokojencev Idrija, d.o.o.;Arkova ulica 4;Idrija;5280;5;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Srednje enote;150;;NE;NE;;2017;1;30.05.2019;;5.384.457; -   ;75.605;;14227941;2.538.851,78;2.681.007,03;;;5326401;5326401;5073912;5073912;165048;165048;56701;56701;14.727.552;15.238.805
98424165;2025418;68105516;VAŠE ZDRAVJE, d.o.o.;Kopitarjeva ulica 2;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;10;NE;DA;NE;NE;2018;2;30.05.2019;638.020;650.407;148;8.611;317030,64;350541,97;391.566,88;383.843,34;246.453,02;266.563,92;664773;664773;607083;607083;12580;12580;15739;438983;790189;562253
53514017;5754089;22033691;Z.R.- ZDRAVSTVO d.o.o.;Zdraviliški trg 9;Rogaška Slatina;3250;3;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Srednje enote;141;;NE;NE;;2018;1;30.05.2019;;8.214.015; -   ;422.776;;10111287;3.552.578,65;3.191.893,34;;;7494144;7494144;7595360;7595360;193346;193346;78007;78007;9.004.848;8.578.060
58983627;2213192;68945042;DOM LENART, d.o.o.;Gub?eva ulica 5;Lenart v Slovenskih goricah;2230;2;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Srednje enote;89;;NE;DA;;2017;2;30.05.2019;;; -   ; -   ;;;1.373.291,32;1.314.991,40;;;;;;;0;0;0;0;;
83208194;5142849;22033470;ŽZD Ljubljana;Celovška cesta 4;Ljubljana;1000;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11001;Majhne enote;86;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;2.968.397,97;3.046.152,84;;;;;;;0;0;0;0;;
28894677;2221446;68650356;DOM LIPA d.o.o.;Av?inova ulica 19;Ljubljana;1000;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Srednje enote;84;;NE;DA;;2017;2;30.05.2019;;3.370.585; -   ;202.641;;11.095.209;1.133.132,30;1.245.814,64;;;3322081;3322081;3277354;3277354;214622;214622;142616;142616;11.479.517;10.096.221
79214924;1970224;68543613;DOM HMELINA d.o.o.;Koroška cesta 67 A;Radlje ob Dravi;2360;2;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Srednje enote;82;;NE;DA;;2017;1;30.05.2019;;2.693.168; -   ;215.477;;5.645.579;1.278.724,70;1.362.084,89;;;2625079;2625079;2595295;2595295;194883;194883;177171;177171;5.729.696;5.834.750
60807245;5739942;45027719;CONTRACO-ŠPESOV DOM VOJNIK, d.o.o.;Cesta v Tomaž 6 A;Vojnik;3212;3;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Srednje enote;78;;NE;DA;;2017;1;30.05.2019;;2.840.668; -   ;367.721;6.672.764;2.736.041;1.111.416,64;1.035.093,33;;;2796013;2796013;7190891;7190891;209686;209686;0;0;6.984.040;
41736354;5690366;22033317;Diagnosti?ni center Bled d.o.o.;Pod Skalo 4;Bled;4260;4;Q86.100;Bolnišni?na zdravstvena dejavnost;2;S.11003;Srednje enote;75;;NE;DA;;2017;1;30.05.2019;;8.208.505; -   ;867.179;;9.695.419;3.344.579,06;3.031.275,73;;;7899591;7899591;7277953;7277953;899802;899802;635716;635716;10.879.022;10.254.445
25293036;2212960;68730219;CENTER ZA STAREJŠE OB?ANE LUCIJA d.o.o. CENTRO PER LA TERZA ETA LUCIA S.r.l.;Se?a 197 B;Portorož - Portorose;6320;6;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Srednje enote;71;;NE;DA;;2018;2;30.05.2019;;; -   ; -   ;;;1.210.407,70;1.195.745,72;;;;;;;0;0;0;0;;
61922021;2148161;68953427;RIVE d.o.o.;Krošnjarska pot 2;Ribnica;1310;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Velike enote;69;;NE;DA;;2018;2;30.05.2019;;; -   ; -   ;;;1.192.322,65;1.192.322,65;;;;;;;0;0;0;0;;
89062566;5743575;68021756;MC MEDICOR d.d.;Tbilisijska ulica 81;Ljubljana;1000;1;Q86.100;Bolnišni?na zdravstvena dejavnost;2;S.11002;Srednje enote;63;;NE;DA;;2017;1;30.05.2019;;; -   ; -   ;;;10.728.697,34;9.132.430,41;;;;;;;0;0;0;0;;
97626031;5966809;22033830;KIRURŠKI SANATORIJ d.o.o.;Rožna dolina, cesta IV 45;Ljubljana;1000;1;Q86.100;Bolnišni?na zdravstvena dejavnost;2;S.11002;Srednje enote;59;;NE;DA;;2017;1;30.05.2019;;; -   ; -   ;;;4.616.919,43;4.806.798,18;;;;;;;0;0;0;0;;
34295160;2196620;68892185;DSO-GR d.o.o.;Trate 40;Gornja Radgona;9250;9;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11001;Srednje enote;58;;NE;DA;;2017;2;30.05.2019;;; -   ; -   ;;;1.376.024,44;1.317.438,02;;;;;;;0;0;0;0;;
42650682;3679918;68979589;KDU d.o.o. - v ste?aju;Na zelenici 20;Prebold;3312;3;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Ni podatka o velikosti;52;;NE;DA;;2012;2;30.05.2019;;; -   ; -   ;;;85,78;87,84;;;;;;;0;0;0;0;;
25359495;5868556;22033645;NEFRODIAL, d.o.o.;Gaji 28;Celje;3000;3;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11003;Srednje enote;99;;NE;DA;;2018;1;30.05.2019;;10.789.571; -   ;324.453;/;7031699;10.229.461,66;9.743.914,40;;;10611323;10611323;10477362;10477362;508291;508291;-149108;-149108;7.349.952;11.242.323
47450959;2147912;68710359;ZAVOD SV. MARTINA;Srednja vas v Bohinju 33 A;Srednja vas v Bohinju;4267;4;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;46;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;568.642,77;565.462,93;;;;;;;0;0;0;0;;
41648293;5671426;22033568;PACIENT d.o.o., Ljubljana;Savska cesta 3;Ljubljana;1000;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Majhne enote;46;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;402.224,62;425.298,98;;;;;;;0;0;0;0;;
85364711;3909077;;MGC BISTRICA, d.o.o.;Cesta talcev 10;Domžale;1230;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;45;;NE;DA;;2018;6;30.05.2019;;; -   ; -   ;;;149.969,90;7.240,00;;;;;;;0;0;0;0;;
95828354;5824621;22033676;REŠEVALEC d.o.o. Ljubljana;Savska cesta 2;Ljubljana;1000;1;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Majhne enote;44;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;270.879,14;244.728,37;;;;;;;0;0;0;0;;
12312835;1786199;68174731;ZAVOD SV. TEREZIJE;Videm 33 A;Videm - Dobrepolje;1312;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;41;;NE;DA;;2018;2;30.05.2019;;; -   ; -   ;;;661.887,50;662.092,97;;;;;;;0;0;0;0;;
32011237;5662206;45027831;ZAVOD DOM MARIJE IN MARTE - KARITAS LOGATEC, Dom za ostarele;Šolska pot 1;Logatec;1370;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;39;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;482.894,61;511.498,30;;;;;;;0;0;0;0;;
12222607;5306710;68365533;Dom Kuzma, d.o.o.;Kuzma 60 L;Kuzma;9263;9;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;38;;NE;DA;;2018;2;30.05.2019;;; -   ; -   ;;;712.653,67;737.282,81;;;;;;;0;0;0;0;;
63707888;2029014;68936627;ZAVOD USMILJENK;Zavrti 45;Mengeš;1234;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;37;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;196.664,43;11.787,72;;;;;;;0;0;0;0;;
85543004;1824317;69143741;Zavod Sv. Rafaela Vransko;Vransko 144 A;Vransko;3305;3;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.15000;Mikro enote;35;;NE;DA;;2018;4;30.05.2019;;; -   ; -   ;;;565.739,19;515.598,40;;;;;;;0;0;0;0;;
50771515;2146614;68778399;ZAVOD ŽUPNIJE TRNOVO - KARITAS;Kolezijska ulica 1 A;Ljubljana;1000;1;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;31;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;360.268,36;348.044,41;;;;;;;0;0;0;0;;
50530224;2286459;68257992;MTC FONTANA, d.o.o.;Koroška cesta 172;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11003;Majhne enote;49;;NE;DA;;2018;1;30.05.2019;;; -   ; -   ;;;2.370.231,71;2.498.913,12;;;;;;;0;0;0;0;;
95170804;5767687;68010501;ADRIA LAB d.o.o.;Šestova ulica 2;Ljubljana;1000;1;Q86.909;Druge zdravstvene dejavnosti;6;S.11003;Majhne enote;26;;DA;NE;;2018;1;30.05.2019;;; -   ; -   ;;;446.722,30;451.202,55;;;;;;;0;0;0;0;;
56195630;1274040;22033750;ARISTOTEL d.o.o.;Ulica Ilije Gregori?a 18 A;Krško;8270;8;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Majhne enote;25;;DA;NE;;2018;1;30.05.2019;;; -   ; -   ;;;484.202,38;405.279,60;;;;;;;0;0;0;0;;
23057998;1450999;;TALITA KUM zavod Postojna;Ljubljanska cesta 28;Postojna;6230;6;Q87.300;Dejavnost nastanitvenih ustanov za oskrbo starejših in invalidnih oseb;5;S.11002;Majhne enote;24;;DA;NE;;2018;6;30.05.2019;;; -   ; -   ;;;369.383,67;277.604,71;;;;;;;0;0;0;0;;
66323924;5903386;22033665;IATROS - DR. KOŠOROK d.o.o.;Parmova ulica 51;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Majhne enote;30;;DA;DA;;2018;1;30.05.2019;;; -   ; -   ;;;2.096.025,14;2.032.066,81;;;;;;;0;0;0;0;;
44406681;5787955;22033681;MEDILAB d.o.o., Ljubljana;Vodovodna cesta 100;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Majhne enote;24;;DA;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
17081378;5673925;22033567;ZZ ZDRAVJE, Ljubljana;Vilharjev podhod 1;Ljubljana;1000;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Majhne enote;14;;DA;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
56709200;5617758;22033558;MDT & T d.o.o.;Lavri?eva ulica 1;Maribor;2000;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Majhne enote;23;;DA;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
24261572;5488311;22033540;ZZ REVITA;Peri?eva ulica 31;Ljubljana;1000;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;11;;DA;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
36025631;6901018;;LJUBhospic;Komenskega ulica 11;Ljubljana;1000;1;Q87.100;Dejavnost nastanitvenih ustanov za bolniško nego;3;S.11001;Mikro enote;9;;NE;NE;;2018;6;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
53164563;1594451;45016119;SLOVENIJA - TRANSPLANT;Zaloška cesta 7;Ljubljana;1000;1;Q86.909;Druge zdravstvene dejavnosti;6;S.13113;Velikost RS se ne izra?unava;8;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;ni podatka;ni podatka;;;;;;;;;0;0;0;0;;
14329204;2172917;68139025;DRUŽINSKA MEDICINA NOVA GORICA;Streliška pot 2;Nova Gorica;5000;5;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;7;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
27963926;5918774;45030837;Orthos, Ljubljana;Celovška cesta 107;Ljubljana;1000;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;13;;DA;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
17809819;1415247;22033352;MEDICINSKI CENTER GORJANC;Trg 32;Prevalje;2391;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;7;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
11478420;3993787;;ZAVOD DANICA LOVRENC NA POHORJU;Ob Radoljni 47;Lovrenc na Pohorju;2344;2;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;5;;NE;NE;;2018;6;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
80936199;1953761;68046057;ZZ DOKTOR GOL?ER;Kopitarjeva ulica 2;Maribor;2000;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;6;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
24165034;2159635;68128804;Zavod eVITA;Cesta pod Slivnico 21;Cerknica;1380;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;5;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
17259819;2040077;68068251;ZOBOZDRAVSTVENI ZAVOD VERTA?NIK;Dobrava pri Konjicah 3 B;Slovenske Konjice;3210;3;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;5;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
73035491;1914316;68023325;ZASEBNI ZDRAVSTVENI ZAVOD PEŠI? - IZOLA;Ulica oktobrske revolucije 11;Izola - Isola;6310;6;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;5;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
38417618;5588529;22033715;Zavod REVITA;Hrastje 30;Kranj;4000;4;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;5;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
63522659;2230518;68171031;Zavod RR;Stara cesta 10;Škofja Loka;4220;4;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;5;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
61411078;3397475;69111963;Zavod Fitlab;Partizanska ulica 8 A;Logatec;1370;1;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;5;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
79575951;2346494;68309413;ZAVOD PULMORADIX;Cesta I 23;Velenje;3320;3;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;5;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
37127730;8082049;;MEDICINA DELA JEZERNIK d.o.o.;Stari trg 7;Slovenj Gradec;2380;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;DA;NE;NE;NE;2018;6;30.05.2019;435.967; -   ;32.641;-428;100024,53;7072,3;;;;;;ni podatkov;;;0;0;0;0;;
80952593;2253607;68209004;ZZ SOK;Gorišnica 65;Gorišnica;2272;2;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;4;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
83662367;5845386;22033604;FIZIOTERAPIJA Sežana;Levstikova ulica 4;Sežana;6210;6;Q86.909;Druge zdravstvene dejavnosti;6;S.11002;Mikro enote;4;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
60042907;1423304;22033386;ZASEBNI ZDRAVSTVENI ZAVOD BOSSMAN PETER;Vojkovo nabrežje 32;Koper - Capodistria;6000;6;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;4;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
19116314;1789791;68008245;Zavod ORT - LINE;Šlosarjeva ulica 4;Ljubljana;1000;1;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;4;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
61851981;3725251;69117400;ZZ ZDRAVLJENJE KOPER;Cesta na Markovec 31;Koper - Capodistria;6000;6;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;4;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
73210285;6372635;;ZAVOD SAVINA ATAI;Ulica Mirka Vadnova 1;Kranj;4000;4;Q86.901;Alternativne oblike zdravljenja;1;S.11002;Mikro enote;3;;NE;NE;;2018;6;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
31127436;1829050;68273513;PULMOMED Koper;Ulica II. prekomorske brigade 55;Koper - Capodistria;6000;6;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
42727324;6823084;69085152;ZZ BARBUL MARICA, MIKLAVŽ NA DRAVSKEM POLJU;Ptujska cesta 110;Miklavž na Dravskem polju;2204;2;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
74341219;6193226;68960835;ORTODONTIJA JUŽINA DOWHYJ;Cankarjeva ulica 56 B;Radovljica;4240;4;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
77187792;3281655;68764359;ZAVOD KOPILOVI? PORTOROŽ;Belokriška cesta 44 C;Portorož - Portorose;6320;6;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
37724258;1964305;68142749;ZZ ŽEBELJAN;Kardeljeva cesta 84;Maribor;2000;2;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
50590979;2168197;68133482;KLINKON ZZ;Potr?eva cesta 49;Ptuj;2250;2;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
48722219;6028250;69061030;ZAVOD MIRADENT KOPER;Cesta Zore Perello-Godina 1;Koper - Capodistria;6000;6;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
96938714;6116647;68931569;ZZ ARTDENT BLED;Kolodvorska cesta 3 C;Bled;4260;4;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
28301277;6280854;68968406;ZAVOD MARKDENS;Beblerjeva ulica 7;Koper - Capodistria;6000;6;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
22625542;3523845;68895767;ZZ ZOBOVILKA KOPER;Vatov?eva ulica 1;Koper - Capodistria;6000;6;Q86.230;Zobozdravstvena dejavnost;9;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
68777906;1490567;22033798;MEDICINSKI CENTER JEZERNIK;Ob Suhi 11;Ravne na Koroškem;2390;2;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
22957600;2323222;69007109;ZAVOD FURLAN LJUBLJANA;Povšetova ulica 57;Ljubljana;1000;1;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
27592286;2323010;68275733;Zasebni zdravstveni zavod Krivec;Cesta svobode 47 A;Bled;4260;4;Q86.210;Splošna zunajbolnišni?na zdravstvena dejavnost;8;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
64893308;5514819;22033546;AZUR, Zdravstveni zavod;Železniška ulica 5;Lesce;4248;4;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;;NE;NE;;2018;1;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
17281733;1875833;68621047;VARIX KOPER;Glagoljaška ulica 1 C;Koper - Capodistria;6000;6;Q86.220;Specialisti?na zunajbolnišni?na zdravstvena dejavnost;7;S.11002;Mikro enote;3;;NE;NE;;2018;2;30.05.2019;;; -   ; -   ;;;;;;;;;;;0;0;0;0;;
